rpm;T;Q;P;CT;CQ;CP
0;0;0;0;0;0;0
1;0;0;0;0;0;0
2;0;0;0;0;0;0
3;0;0;0;0;0;0
4;0;0;0;0;0;0
5;0;0;0;0;0;0
6;0;0;0;0;0;0
7;0;0;0;0;0;0
8;0;0;0;0;0;0
9;0;0;0;0;0;0
10;0;0;0;0;0;0
11;0;0;0;0;0;0
12;0;0;0;0;0;0
13;0;0;0;0;0;0
14;0;0;0;0;0;0
15;0;0;0;0;0;0
16;0;0;0;0;0;0
17;0;0;0;0;0;0
18;0;0;0;0;0;0
19;0;0;0;0;0;0
20;0;0;0;0;0;0
21;0;0;0;0;0;0
22;0;0;0;0;0;0
23;0;0;0;0;0;0
24;0;0;0;0;0;0
25;0;0;0;0;0;0
26;0;0;0;0;0;0
27;0;0;0;0;0;0
28;0;0;0;0;0;0
29;0;0;0;0;0;0
30;0;0;0;0;0;0
31;0;0;0;0;0;0
32;0;0;0;0;0;0
33;0;0;0;0;0;0
34;0;0;0;0;0;0
35;0;0;0;0;0;0
36;0;0;0;0;0;0
37;0;0;0;0;0;0
38;0;0;0;0;0;0
39;0;0;0;0;0;0
40;0;0;0;0;0;0
41;0;0;0;0;0;0
42;0;0;0;0;0;0
43;0;0;0;0;0;0
44;0;0;0;0;0;0
45;0;0;0;0;0;0
46;0;0;0;0;0;0
47;0;0;0;0;0;0
48;0;0;0;0;0;0
49;0;0;0;0;0;0
50;0;0;0;0;0;0
51;0;0;0;0;0;0
52;0;0;0;0;0;0
53;0;0;0;0;0;0
54;0;0;0;0;0;0
55;0;0;0;0;0;0
56;0;0;0;0;0;0
57;0;0;0;0;0;0
58;0;0;0;0;0;0
59;0;0;0;0;0;0
60;0;0;0;0;0;0
61;0;0;0;0;0;0
62;0;0;0;0;0;0
63;0;0;0;0;0;0
64;0;0;0;0;0;0
65;0;0;0;0;0;0
66;0;0;0;0;0;0
67;0;0;0;0;0;0
68;0;0;0;0;0;0
69;0;0;0;0;0;0
70;0;0;0;0;0;0
71;0;0;0;0;0;0
72;0;0;0;0;0;0
73;0;0;0;0;0;0
74;0;0;0;0;0;0
75;0;0;0;0;0;0
76;0;0;0;0;0;0
77;0;0;0;0;0;0
78;0;0;0;0;0;0
79;0;0;0;0;0;0
80;0;0;0;0;0;0
81;0;0;0;0;0;0
82;0;0;0;0;0;0
83;0;0;0;0;0;0
84;0;0;0;0;0;0
85;0;0;0;0;0;0
86;0;0;0;0;0;0
87;0;0;0;0;0;0
88;0;0;0;0;0;0
89;0;0;0;0;0;0
90;0;0;0;0;0;0
91;0;0;0;0;0;0
92;0;0;0;0;0;0
93;0;0;0;0;0;0
94;0;0;0;0;0;0
95;0;0;0;0;0;0
96;0;0;0;0;0;0
97;0;0;0;0;0;0
98;0;0;0;0;0;0
99;0;0;0;0;0;0
100;0;0;0;0;0;0
101;0;0;0;0;0;0
102;0;0;0;0;0;0
103;0;0;0;0;0;0
104;0;0;0;0;0;0
105;0;0;0;0;0;0
106;0;0;0;0;0;0
107;0;0;0;0;0;0
108;0;0;0;0;0;0
109;0;0;0;0;0;0
110;0;0;0;0;0;0
111;0;0;0;0;0;0
112;0;0;0;0;0;0
113;0;0;0;0;0;0
114;0;0;0;0;0;0
115;0;0;0;0;0;0
116;0;0;0;0;0;0
117;0;0;0;0;0;0
118;0;0;0;0;0;0
119;0;0;0;0;0;0
120;0;0;0;0;0;0
121;0;0;0;0;0;0
122;0;0;0;0;0;0
123;0;0;0;0;0;0
124;0;0;0;0;0;0
125;0;0;0;0;0;0
126;0;0;0;0;0;0
127;0;0;0;0;0;0
128;0;0;0;0;0;0
129;0;0;0;0;0;0
130;0;0;0;0;0;0
131;0;0;0;0;0;0
132;0;0;0;0;0;0
133;0;0;0;0;0;0
134;0;0;0;0;0;0
135;0;0;0;0;0;0
136;0;0;0;0;0;0
137;0;0;0;0;0;0
138;0;0;0;0;0;0
139;0;0;0;0;0;0
140;0;0;0;0;0;0
141;0;0;0;0;0;0
142;0;0;0;0;0;0
143;0;0;0;0;0;0
144;0;0;0;0;0;0
145;0;0;0;0;0;0
146;0;0;0;0;0;0
147;0;0;0;0;0;0
148;0;0;0;0;0;0
149;0;0;0;0;0;0
150;0;0;0;0;0;0
151;0;0;0;0;0;0
152;0;0;0;0;0;0
153;0;0;0;0;0;0
154;0;0;0;0;0;0
155;0;0;0;0;0;0
156;0;0;0;0;0;0
157;0;0;0;0;0;0
158;0;0;0;0;0;0
159;0;0;0;0;0;0
160;0;0;0;0;0;0
161;0;0;0;0;0;0
162;0;0;0;0;0;0
163;0;0;0;0;0;0
164;0;0;0;0;0;0
165;0;0;0;0;0;0
166;0;0;0;0;0;0
167;0;0;0;0;0;0
168;0;0;0;0;0;0
169;0;0;0;0;0;0
170;0;0;0;0;0;0
171;0;0;0;0;0;0
172;0;0;0;0;0;0
173;0;3.03E-05;0.000548683;0;9.07E-06;5.70E-05
174;0;0.000101201;0.001844237;0;3.00E-05;0.00018831
175;0;0.000172247;0.003156983;0;5.04E-05;0.000316857
176;0;0.000243422;0.004486996;0;7.05E-05;0.000442713
177;0;0.000314732;0.005834418;0;9.01E-05;0.000565956
178;0;0.000386182;0.007199376;0;0.000109285;0.000686657
179;0;0.000457761;0.008581726;0;0.000128097;0.00080486
180;0;0.000529465;0.009981429;0;0.000146521;0.000920619
181;0;0.000601296;0.01139856;0;0.000164566;0.001033997
182;0;0.000673257;0.012833203;0;0.000182241;0.001145053
183;0;0.00074535;0.014285465;0;0.000199557;0.001253851
184;0;0.000817578;0.015755416;0;0.000216522;0.001360446
185;0;0.000889941;0.01724312;0;0.000233145;0.001464892
186;0;0.000962433;0.018748495;0;0.000249432;0.001567229
187;0;0.001035054;0.020271586;0;0.000265392;0.001667507
188;0;0.001107806;0.021812447;0;0.000281032;0.001765776
189;0;0.001180688;0.02337113;0;0.00029636;0.001862084
190;0;0.001253699;0.024947665;0;0.000311382;0.001956473
191;0;0.001326835;0.02654198;0;0.000326106;0.002048982
192;0;0.00140009;0.028154002;0;0.000340535;0.002139643
193;0;0.00147346;0.029783689;0;0.000354676;0.002228494
194;0.000642871;0.001546943;0.031431063;0.000122523;0.000368535;0.002315574
195;0.001844558;0.00162054;0.033096142;0.000347953;0.000382119;0.002400924
196;0.003054132;0.001694251;0.034778968;0.000570261;0.000395434;0.002484582
197;0.004271471;0.001768076;0.036479597;0.000789483;0.000408485;0.002566588
198;0.005496497;0.001842015;0.03819805;0.001005665;0.00042128;0.002646979
199;0.006729104;0.001916065;0.039934311;0.001218846;0.000433822;0.002725786
200;0.007969161;0.001990225;0.041688395;0.00142906;0.000446118;0.002803045
201;0.009216522;0.002064491;0.043460227;0.001636337;0.000458172;0.002878781
202;0.010471016;0.002138859;0.04524977;0.001840704;0.000469989;0.002953025
203;0.011732735;0.002213341;0.04705732;0.002042232;0.000481575;0.003025826
204;0.013002553;0.002287992;0.048884102;0.002241126;0.000492949;0.003097291
205;0.014280497;0.00236282;0.050730308;0.002437438;0.000504116;0.003167457
206;0.015566503;0.002437826;0.05259602;0.002631204;0.000515082;0.003236354
207;0.016860503;0.002513011;0.054481326;0.002822459;0.00052585;0.003304011
208;0.018162771;0.002588392;0.05638665;0.003011295;0.000536428;0.003370475
209;0.019477022;0.002664136;0.058315702;0.003198364;0.000546854;0.003435987
210;0.020804107;0.002740268;0.060269164;0.003383829;0.000557137;0.003500597
211;0.02214382;0.002816774;0.062246839;0.003567677;0.000567277;0.003564304
212;0.023495974;0.002893642;0.064248577;0.003749899;0.000577273;0.00362711
213;0.024860401;0.002970861;0.066274252;0.003930491;0.000587126;0.003689019
214;0.026237821;0.003048465;0.068324731;0.004109586;0.000596845;0.003750088
215;0.027630375;0.003126557;0.070402445;0.004287536;0.000606453;0.003810458
216;0.029037494;0.003205104;0.072506817;0.00446426;0.000615946;0.003870102
217;0.030458572;0.003284075;0.074637265;0.004639679;0.000625319;0.003928994
218;0.031893121;0.003363444;0.076793348;0.004813732;0.000634569;0.003987117
219;0.033340745;0.003443188;0.078974664;0.004986375;0.000643695;0.004044458
220;0.034801115;0.00352329;0.081180925;0.005157577;0.000652696;0.00410101
221;0.036274048;0.003603738;0.083411965;0.005327327;0.000661571;0.004156774
222;0.037761605;0.003684563;0.085668646;0.005495945;0.000670329;0.004211801
223;0.039263944;0.003765759;0.08795089;0.005663463;0.00067897;0.004266095
224;0.040780265;0.003847299;0.090258238;0.005829776;0.000687492;0.004319641
225;0.042309965;0.003929166;0.09259037;0.005994811;0.000695894;0.004372433
226;0.043852576;0.004011347;0.094947065;0.006158517;0.000704176;0.004424468
227;0.045407726;0.004093829;0.097328153;0.006320856;0.000712338;0.004475749
228;0.046975114;0.004176605;0.09973352;0.006481806;0.00072038;0.00452628
229;0.048554494;0.004259667;0.102163101;0.00664135;0.000728304;0.004576068
230;0.050145659;0.004343011;0.10461686;0.006799478;0.000736111;0.00462512
231;0.051748437;0.004426632;0.107094783;0.006956186;0.000743802;0.004673446
232;0.053362677;0.004510528;0.109596904;0.007111472;0.000751379;0.004721056
233;0.054988249;0.004594699;0.11212331;0.00726534;0.000758845;0.004767964
234;0.056623484;0.004679139;0.114673937;0.007417589;0.0007662;0.004814176
235;0.058266471;0.004763845;0.117248805;0.007567996;0.000773446;0.004859703
236;0.05991698;0.004848822;0.119848101;0.007716561;0.000780585;0.004904559
237;0.061574744;0.004934074;0.122472029;0.007863281;0.00078762;0.004948764
238;0.063239446;0.005019607;0.125120812;0.008008147;0.000794554;0.004992333
239;0.064910705;0.005105427;0.127794704;0.008151141;0.00080139;0.005035284
240;0.066588056;0.005191542;0.130493994;0.008292238;0.000808131;0.005077637
241;0.068270916;0.005277964;0.133219058;0.008431397;0.00081478;0.005119412
242;0.069958542;0.005364705;0.135970313;0.008568561;0.00082134;0.005160632
243;0.071649951;0.005451781;0.138748277;0.008703646;0.000827816;0.005201321
244;0.073343802;0.005539216;0.141553627;0.008836528;0.000834212;0.00524151
245;0.075038161;0.00562704;0.1443873;0.008967015;0.000840535;0.005281236
246;0.076733853;0.005715272;0.147249881;0.009095251;0.000846788;0.005320525
247;0.078458287;0.005803682;0.150135523;0.009224499;0.000852938;0.005359169
248;0.080207857;0.00589226;0.153044072;0.009354303;0.000858987;0.005397173
249;0.081976795;0.005981039;0.155976398;0.009483969;0.00086494;0.005434576
250;0.083762245;0.006070034;0.158932992;0.00961316;0.000870801;0.005471405
251;0.085562549;0.006159256;0.161914185;0.009741687;0.000876574;0.005507679
252;0.087376646;0.006248712;0.164920232;0.009869432;0.000882261;0.005543412
253;0.089203809;0.006338407;0.167951369;0.009996322;0.000887865;0.005578621
254;0.091043513;0.006428348;0.171007843;0.010122306;0.000893387;0.005613319
255;0.092895368;0.006518539;0.174089817;0.01024735;0.000898831;0.005647519
256;0.094759075;0.006608982;0.177197441;0.010371433;0.000904196;0.00568123
257;0.096634397;0.006699679;0.180330854;0.010494539;0.000909485;0.005714464
258;0.098521144;0.006790633;0.183490189;0.01061666;0.0009147;0.00574723
259;0.100419161;0.006881844;0.186675574;0.010737791;0.000919842;0.005779537
260;0.102328318;0.006973315;0.189887131;0.01085793;0.000924912;0.005811394
261;0.104248053;0.007065054;0.193125169;0.010977029;0.000929913;0.005842816
262;0.106177476;0.007157074;0.196390142;0.01109501;0.000934848;0.00587382
263;0.108116562;0.007249375;0.19968215;0.011211884;0.000939717;0.005904415
264;0.110065304;0.007341959;0.203001299;0.011327667;0.000944522;0.005934606
265;0.112023695;0.007434827;0.206347698;0.011442371;0.000949264;0.005964401
266;0.113991727;0.007527978;0.209721458;0.011556011;0.000953944;0.005993808
267;0.115969395;0.007621413;0.213122689;0.0116686;0.000958564;0.006022832
268;0.117956691;0.007715133;0.216551472;0.011780152;0.000963123;0.00605148
269;0.119953609;0.007809136;0.220007859;0.011890679;0.000967623;0.006079757
270;0.12196014;0.007903424;0.223491974;0.012000194;0.000972066;0.006107669
271;0.123976277;0.007997996;0.22700393;0.01210871;0.000976451;0.006135223
272;0.12600201;0.008092854;0.230543837;0.01221624;0.00098078;0.006162425
273;0.128037334;0.008187999;0.234111806;0.012322795;0.000985055;0.006189281
274;0.130082241;0.008283431;0.237707948;0.012428387;0.000989275;0.006215798
275;0.132136723;0.00837915;0.241332375;0.012533028;0.000993442;0.00624198
276;0.134200772;0.008475159;0.244985197;0.012636731;0.000997557;0.006267834
277;0.136274558;0.008571447;0.248666246;0.012739522;0.001001619;0.006293357
278;0.138358233;0.008668008;0.252375379;0.012841427;0.001005629;0.00631855
279;0.140451797;0.008764839;0.256112662;0.012942458;0.001009586;0.006343418
280;0.142555252;0.00886194;0.259878145;0.013042626;0.001013493;0.006367963
281;0.144668596;0.008959312;0.263671927;0.013141941;0.001017349;0.006392192
282;0.146791827;0.009056955;0.267494108;0.013240413;0.001021156;0.006416109
283;0.148924944;0.009154869;0.271344787;0.013338054;0.001024913;0.006439721
284;0.151067946;0.009253055;0.275224062;0.013434872;0.001028623;0.006463031
285;0.153220835;0.009351512;0.279131982;0.013530878;0.001032286;0.006486044
286;0.155383611;0.009450239;0.283068632;0.013626083;0.001035902;0.006508764
287;0.157556274;0.009549237;0.287034093;0.013720495;0.001039472;0.006531195
288;0.159738826;0.009648505;0.291028432;0.013814125;0.001042997;0.006553342
289;0.161931266;0.009748043;0.295051747;0.013906983;0.001046477;0.006575208
290;0.164133592;0.009847852;0.299104137;0.013999076;0.001049913;0.006596799
291;0.166345804;0.009947932;0.303185702;0.014090414;0.001053306;0.00661812
292;0.168567901;0.010048284;0.30729654;0.014181007;0.001056657;0.006639173
293;0.170799881;0.010148908;0.311436754;0.014270862;0.001059966;0.006659964
294;0.173041762;0.010249807;0.315606491;0.014359991;0.001063234;0.006680497
295;0.175293552;0.010350981;0.319805873;0.014448401;0.001066462;0.006700778
296;0.177555249;0.010452431;0.324034999;0.014536103;0.00106965;0.00672081
297;0.179826851;0.010554157;0.328293969;0.014623103;0.001072799;0.006740598
298;0.182108358;0.01065616;0.332582883;0.014709409;0.00107591;0.006760144
299;0.184399767;0.01075844;0.336901841;0.014795031;0.001078984;0.006779453
300;0.186701079;0.010860997;0.341250942;0.014879975;0.001082019;0.006798529
301;0.189012292;0.010963832;0.345630287;0.014964249;0.001085019;0.006817375
302;0.191333404;0.011066946;0.350039975;0.015047862;0.001087982;0.006835994
303;0.193664415;0.011170338;0.354480106;0.01513082;0.00109091;0.00685439
304;0.196005323;0.01127401;0.358950781;0.01521313;0.001093803;0.006872567
305;0.198356128;0.011377961;0.363452098;0.015294801;0.001096662;0.006890528
306;0.200716829;0.011482192;0.367984157;0.015375839;0.001099486;0.006908276
307;0.203087427;0.011586702;0.372547037;0.015456251;0.001102278;0.006925814
308;0.205467922;0.011691492;0.377140829;0.015536045;0.001105036;0.006943145
309;0.207858315;0.011796562;0.381765634;0.015615228;0.001107762;0.006960273
310;0.210258603;0.011901912;0.38642155;0.015693806;0.001110456;0.006977199
311;0.212668785;0.012007543;0.391108677;0.015771785;0.001113118;0.006993928
312;0.215088862;0.012113455;0.395827118;0.015849173;0.00111575;0.007010462
313;0.217518831;0.01221965;0.400577003;0.015925976;0.001118351;0.007026804
314;0.219958692;0.012326128;0.405358439;0.016002201;0.001120922;0.007042959
315;0.222408443;0.012432889;0.410171526;0.016077853;0.001123463;0.007058927
316;0.224868084;0.012539933;0.415016366;0.016152938;0.001125976;0.007074713
317;0.227337613;0.012647262;0.419893058;0.016227464;0.001128459;0.007090319
318;0.229817031;0.012754875;0.424801703;0.016301436;0.001130915;0.007105747
319;0.232306335;0.012862773;0.429742399;0.016374859;0.001133342;0.007121
320;0.234805526;0.012970956;0.434715249;0.01644774;0.001135743;0.007136081
321;0.237314602;0.013079424;0.439720351;0.016520085;0.001138116;0.007150993
322;0.239833563;0.013188178;0.444757806;0.016591899;0.001140462;0.007165736
323;0.242362373;0.013297217;0.449827684;0.016663186;0.001142783;0.007180315
324;0.244900952;0.013406539;0.454930019;0.016733945;0.001145077;0.007194729
325;0.247449296;0.013516145;0.460064906;0.016804182;0.001147345;0.007208981
326;0.250007404;0.013626034;0.465232443;0.016873903;0.001149588;0.007223074
327;0.252575275;0.013736208;0.470432722;0.016943113;0.001151806;0.007237009
328;0.255152908;0.013846665;0.475665811;0.017011818;0.001153999;0.007250789
329;0.2577403;0.013957405;0.480931806;0.017080022;0.001156168;0.007264415
330;0.260337452;0.01406843;0.486230804;0.017147731;0.001158312;0.00727789
331;0.262944362;0.014179738;0.491562904;0.01721495;0.001160433;0.007291216
332;0.265561027;0.01429133;0.496928204;0.017281684;0.001162531;0.007304395
333;0.268187448;0.014403207;0.502326803;0.017347938;0.001164605;0.007317429
334;0.270823622;0.014515369;0.507758797;0.017413717;0.001166657;0.00733032
335;0.273469548;0.014627816;0.513224286;0.017479027;0.001168686;0.007343069
336;0.276125225;0.014740548;0.518723368;0.01754387;0.001170693;0.00735568
337;0.278790652;0.014853566;0.524256141;0.017608254;0.001172678;0.007368154
338;0.281465826;0.014966869;0.529822702;0.017672181;0.001174642;0.007380492
339;0.284150748;0.015080458;0.535423151;0.017735657;0.001176584;0.007392697
340;0.286845415;0.015194334;0.541057585;0.017798687;0.001178506;0.00740477
341;0.289549826;0.015308496;0.546726103;0.017861274;0.001180407;0.007416714
342;0.29226398;0.015422945;0.552428802;0.017923423;0.001182287;0.007428529
343;0.294987875;0.01553768;0.558165781;0.017985139;0.001184148;0.007440219
344;0.29772151;0.015652703;0.563937152;0.018046426;0.001185988;0.007451784
345;0.300464876;0.015768016;0.569743063;0.018107288;0.001187809;0.007463226
346;0.303217972;0.015883618;0.575583622;0.018167728;0.001189611;0.007474549
347;0.305980792;0.015999512;0.581459016;0.018227751;0.001191395;0.007485754
348;0.308753334;0.016115699;0.587369371;0.018287362;0.00119316;0.007496843
349;0.311535597;0.01623218;0.593314788;0.018346563;0.001194906;0.007507818
350;0.314327578;0.016348954;0.599295364;0.018405359;0.001196635;0.007518681
351;0.317129278;0.016466022;0.6053112;0.018463753;0.001198346;0.007529432
352;0.319940694;0.016583384;0.611362395;0.018521751;0.00120004;0.007540074
353;0.322761826;0.01670104;0.617449052;0.018579355;0.001201716;0.007550607
354;0.325592666;0.016818992;0.623571333;0.01863657;0.001203376;0.007561034
355;0.328433213;0.016937241;0.629729356;0.018693398;0.001205019;0.007571357
356;0.331283463;0.017055789;0.635923257;0.018749843;0.001206646;0.007581577
357;0.334143416;0.017174635;0.6421532;0.01880591;0.001208256;0.007591697
358;0.337013121;0.017293784;0.64841933;0.018861605;0.001209851;0.007601718
359;0.339892591;0.017413234;0.65472177;0.018916931;0.00121143;0.007611641
360;0.342781827;0.017532986;0.661060623;0.018971893;0.001212994;0.007621468
361;0.345680828;0.01765304;0.66743599;0.019026494;0.001214543;0.007631201
362;0.348589593;0.017773397;0.673847972;0.019080738;0.001216077;0.007640839
363;0.351508122;0.017894057;0.680296671;0.019134627;0.001217597;0.007650386
364;0.354436414;0.018015019;0.686782187;0.019188165;0.001219101;0.007659841
365;0.35737447;0.018136285;0.693304623;0.019241356;0.001220592;0.007669205
366;0.360322288;0.018257853;0.69986408;0.019294203;0.001222068;0.007678481
367;0.363279869;0.018379725;0.706460659;0.019346708;0.00122353;0.007687668
368;0.366247212;0.0185019;0.713094461;0.019398876;0.001224979;0.007696769
369;0.369224316;0.018624379;0.719765588;0.019450709;0.001226414;0.007705784
370;0.372211182;0.018747162;0.726474142;0.019502211;0.001227835;0.007714714
371;0.375207808;0.018870248;0.733220223;0.019553384;0.001229243;0.007723561
372;0.378214195;0.018993639;0.740003933;0.019604232;0.001230638;0.007732324
373;0.381230342;0.019117334;0.746825374;0.019654757;0.001232019;0.007741006
374;0.384256249;0.019241333;0.753684647;0.019704963;0.001233388;0.007749608
375;0.387291916;0.019365637;0.760581853;0.019754852;0.001234745;0.007758129
376;0.390337341;0.019490245;0.767517094;0.019804428;0.001236088;0.007766572
377;0.393392525;0.019615158;0.774490471;0.019853692;0.00123742;0.007774937
378;0.396457468;0.019740377;0.781502085;0.019902649;0.001238739;0.007783225
379;0.399532169;0.0198659;0.788552039;0.019951301;0.001240046;0.007791437
380;0.402616628;0.019991728;0.795640433;0.01999965;0.001241341;0.007799575
381;0.405710844;0.020117862;0.802767369;0.0200477;0.001242624;0.007807637
382;0.408814817;0.020244301;0.809932948;0.020095452;0.001243896;0.007815627
383;0.411928547;0.020371046;0.817137271;0.020142911;0.001245156;0.007823544
384;0.415052033;0.020498097;0.824380441;0.020190077;0.001246404;0.00783139
385;0.418185276;0.020625454;0.831662559;0.020236955;0.001247642;0.007839165
386;0.421328274;0.020753116;0.838983725;0.020283546;0.001248868;0.00784687
387;0.424481028;0.020881085;0.846344042;0.020329853;0.001250084;0.007854506
388;0.427643537;0.02100936;0.85374361;0.020375879;0.001251288;0.007862074
389;0.430815802;0.021137942;0.861182525;0.020421625;0.001252482;0.007869575
390;0.433997821;0.021266829;0.868660865;0.020467096;0.001253665;0.007877008
391;0.437189595;0.021396022;0.876178727;0.020512292;0.001254837;0.007884375
392;0.440391123;0.021525521;0.883736214;0.020557216;0.001255999;0.007891677
393;0.443602405;0.021655326;0.891333427;0.020601872;0.001257151;0.007898914
394;0.446823441;0.021785438;0.898970467;0.02064626;0.001258293;0.007906087
395;0.45005423;0.021915856;0.906647435;0.020690384;0.001259425;0.007913198
396;0.453294773;0.02204658;0.914364433;0.020734245;0.001260546;0.007920245
397;0.456545069;0.022177611;0.922121562;0.020777846;0.001261658;0.007927231
398;0.459805117;0.022308949;0.929918924;0.02082119;0.00126276;0.007934156
399;0.463074917;0.022440593;0.937756618;0.020864277;0.001263853;0.00794102
400;0.46635447;0.022572545;0.945634747;0.020907112;0.001264936;0.007947825
401;0.469643775;0.022704803;0.953553413;0.020949695;0.001266009;0.007954571
402;0.472942831;0.022837369;0.961512715;0.020992029;0.001267074;0.007961259
403;0.476251638;0.022970242;0.969512756;0.021034116;0.001268129;0.007967888
404;0.479570197;0.023103423;0.977553637;0.021075959;0.001269175;0.007974461
405;0.482898507;0.023236911;0.985635459;0.021117558;0.001270212;0.007980978
406;0.486236567;0.023370706;0.993758323;0.021158917;0.00127124;0.007987439
407;0.489584377;0.02350481;1.001922331;0.021200037;0.00127226;0.007993844
408;0.492941938;0.023639221;1.010127584;0.02124092;0.001273271;0.008000195
409;0.496309249;0.02377394;1.018374183;0.021281569;0.001274273;0.008006493
410;0.499686309;0.023908967;1.02666223;0.021321984;0.001275267;0.008012737
411;0.503073119;0.024044303;1.034991825;0.021362169;0.001276252;0.008018928
412;0.506469678;0.024179947;1.043363071;0.021402125;0.001277229;0.008025067
413;0.509875986;0.024315899;1.051776068;0.021441854;0.001278198;0.008031155
414;0.513292043;0.024452159;1.060230917;0.021481358;0.001279159;0.008037191
415;0.516717848;0.024588728;1.068727721;0.021520639;0.001280111;0.008043177
416;0.520153402;0.024725606;1.07726658;0.021559698;0.001281056;0.008049114
417;0.523598704;0.024862793;1.085847595;0.021598537;0.001281993;0.008055
418;0.527053753;0.025000288;1.094470868;0.021637159;0.001282922;0.008060838
419;0.530518551;0.025138093;1.103136501;0.021675564;0.001283844;0.008066628
420;0.533993096;0.025276206;1.111844594;0.021713756;0.001284758;0.00807237
421;0.537477388;0.025414629;1.120595249;0.021751734;0.001285664;0.008078065
422;0.540971427;0.025553361;1.129388566;0.021789502;0.001286563;0.008083713
423;0.544475213;0.025692402;1.138224649;0.021827061;0.001287454;0.008089315
424;0.547988746;0.025831753;1.147103596;0.021864412;0.001288339;0.008094871
425;0.551512025;0.025971413;1.156025511;0.021901558;0.001289216;0.008100382
426;0.555045051;0.026111383;1.164990495;0.021938499;0.001290086;0.008105848
427;0.558587822;0.026251663;1.173998647;0.021975238;0.001290949;0.008111269
428;0.56214034;0.026392252;1.183050071;0.022011777;0.001291805;0.008116647
429;0.565702603;0.026533151;1.192144867;0.022048116;0.001292654;0.008121982
430;0.569274612;0.026674361;1.201283137;0.022084257;0.001293496;0.008127273
431;0.572856366;0.02681588;1.210464981;0.022120202;0.001294331;0.008132523
432;0.576447869;0.026957709;1.219690482;0.022155953;0.00129516;0.00813773
433;0.580049133;0.027099846;1.228959679;0.022191511;0.001295982;0.008142894
434;0.583660157;0.027242292;1.238272671;0.022226878;0.001296797;0.008148018
435;0.587280942;0.027385047;1.247629555;0.022262056;0.001297606;0.008153099
436;0.5909115;0.027528108;1.257030346;0.022297047;0.001298408;0.00815814
437;0.594551834;0.027671475;1.266475109;0.022331852;0.001299204;0.008163139
438;0.598201943;0.027815149;1.275963944;0.022366472;0.001299993;0.008168098
439;0.601861829;0.027959128;1.285496952;0.022400909;0.001300776;0.008173016
440;0.605531491;0.028103414;1.295074232;0.022435165;0.001301552;0.008177894
441;0.609210928;0.028248006;1.304695885;0.02246924;0.001302322;0.008182733
442;0.61290014;0.028392904;1.314362012;0.022503137;0.001303086;0.008187533
443;0.616599128;0.02853811;1.324072712;0.022536856;0.001303844;0.008192294
444;0.62030789;0.028683621;1.333828086;0.0225704;0.001304596;0.008197016
445;0.624026427;0.02882944;1.343628236;0.022603768;0.001305341;0.008201701
446;0.627754739;0.028975565;1.35347326;0.022636963;0.001306081;0.008206349
447;0.631492825;0.029121997;1.363363259;0.022669986;0.001306815;0.008210959
448;0.635240685;0.029268736;1.373298334;0.022702839;0.001307543;0.008215532
449;0.63899832;0.029415782;1.383278585;0.022735521;0.001308265;0.008220069
450;0.642765727;0.029563136;1.393304112;0.022768036;0.001308981;0.008224571
451;0.646542909;0.029710796;1.403375016;0.022800384;0.001309692;0.008229036
452;0.650329864;0.029858764;1.413491397;0.022832565;0.001310397;0.008233466
453;0.654126592;0.030007039;1.423653356;0.022864583;0.001311096;0.008237862
454;0.657933093;0.030155622;1.433860992;0.022896437;0.00131179;0.008242223
455;0.661749368;0.030304512;1.444114407;0.022928129;0.001312479;0.008246549
456;0.665575414;0.03045371;1.4544137;0.022959661;0.001313162;0.008250842
457;0.669411234;0.030603215;1.464758973;0.022991033;0.00131384;0.008255102
458;0.673256825;0.030753029;1.475150324;0.023022246;0.001314513;0.008259328
459;0.677112189;0.03090315;1.485587856;0.023053302;0.00131518;0.008263521
460;0.680977325;0.031053579;1.496071667;0.023084202;0.001315842;0.008267682
461;0.684852233;0.031204316;1.506601859;0.023114947;0.0013165;0.008271811
462;0.688736913;0.031355361;1.517178532;0.023145539;0.001317152;0.008275907
463;0.692631363;0.031506715;1.527801824;0.023175977;0.001317799;0.008279973
464;0.696535583;0.031658379;1.538471873;0.023206264;0.001318441;0.008284007
465;0.700449572;0.031810353;1.549188781;0.0232364;0.001319078;0.008288011
466;0.70437333;0.031962636;1.55995265;0.023266387;0.00131971;0.008291985
467;0.708306858;0.03211523;1.570763579;0.023296226;0.001320338;0.008295929
468;0.712250155;0.032268134;1.58162167;0.023325917;0.001320961;0.008299844
469;0.71620322;0.032421347;1.592527023;0.023355462;0.001321579;0.008303728
470;0.720166054;0.032574871;1.60347974;0.023384862;0.001322193;0.008307584
471;0.724138657;0.032728706;1.614479921;0.023414118;0.001322802;0.008311411
472;0.728121028;0.032882851;1.625527668;0.023443231;0.001323407;0.00831521
473;0.732113167;0.033037306;1.63662308;0.023472201;0.001324007;0.00831898
474;0.736115075;0.033192071;1.64776626;0.023501031;0.001324602;0.008322723
475;0.74012675;0.033347148;1.658957307;0.02352972;0.001325194;0.008326438
476;0.744148193;0.033502534;1.670196324;0.023558271;0.001325781;0.008330125
477;0.748179404;0.033658232;1.68148341;0.023586683;0.001326363;0.008333785
478;0.752220384;0.03381424;1.692818639;0.023614959;0.001326941;0.008337418
479;0.756271143;0.033970556;1.704202007;0.023643098;0.001327515;0.008341024
480;0.760331682;0.03412718;1.715633605;0.023671103;0.001328085;0.008344603
